Date,Close,Signal,Log_Returns,Peak,Valley,train_target
2021-10-12,20.67099952697754,1.0,-0.0011603815206291633,,20.67099952697754,1
2021-10-13,20.93899917602539,1.0,0.01288168052527347,,,0
2021-10-14,21.746000289916992,1.0,0.03781643644853965,,,0
2021-10-15,21.86199951171875,1.0,0.00532010162941541,,,0
2021-10-18,22.222000122070312,1.0,0.01633284711809427,,,0
2021-10-19,22.290000915527344,1.0,0.00305539381619707,,,0
2021-10-20,22.10300064086914,1.0,-0.008424813559260657,,,0
2021-10-21,22.691999435424805,1.0,0.026299039672425858,,,0
2021-10-22,22.72599983215332,1.0,0.0014972215257516167,,,0
2021-10-25,23.166000366210938,1.0,0.01917606620812569,,,0
2021-10-26,24.716999053955078,1.0,0.06480552540821588,,,0
2021-10-27,24.451000213623047,1.0,-0.010820104109701523,,,0
2021-10-28,24.94099998474121,1.0,0.019841911450427123,,,0
2021-10-29,25.566999435424805,1.0,0.024789400280356238,,,0
2021-11-01,25.82699966430664,1.0,0.010118007998585794,,,0
2021-11-02,26.400999069213867,1.0,0.021981409620891398,,,0
2021-11-03,26.597999572753906,1.0,0.0074341559608300115,,,0
2021-11-04,29.801000595092773,1.0,0.11370596103631894,,,0
2021-11-05,29.75200080871582,1.0,-0.0016455861595331433,,,0
2021-11-08,30.804000854492188,-1.0,0.03474819561198729,30.804000854492188,,-1
2021-11-09,30.656999588012695,-1.0,-0.004783571557076651,,,0
2021-11-10,29.458999633789062,1.0,-0.03986155416371869,,29.458999633789062,1
2021-11-11,30.389999389648438,-1.0,0.031114133148882697,30.389999389648438,,-1
2021-11-12,30.389999389648438,-1.0,0.0,,,0
2021-11-15,30.024999618530273,-1.0,-0.012083231583763739,,,0
2021-11-16,30.202999114990234,-1.0,0.005910872632474999,,,0
2021-11-17,29.26099967956543,1.0,-0.031685667486416075,,29.26099967956543,1
2021-11-18,31.674999237060547,1.0,0.07927214171368,,,0
2021-11-19,32.98500061035156,-1.0,0.04052522905803055,32.98500061035156,,-1
2021-11-22,31.95599937438965,-1.0,-0.03169299413619371,,,0
2021-11-23,31.746000289916992,1.0,-0.006593194760109051,,31.746000289916992,1
2021-11-24,32.67399978637695,-1.0,0.028812905783859564,32.67399978637695,,-1
2021-11-26,31.503000259399414,1.0,-0.03649686044021974,,31.503000259399414,1
2021-11-29,33.375999450683594,-1.0,0.05775427473385255,33.375999450683594,,-1
2021-11-30,32.67599868774414,-1.0,-0.021196239039937878,,,0
2021-12-01,31.434999465942383,1.0,-0.03871891847424149,,31.434999465942383,1
2021-12-02,32.125999450683594,-1.0,0.02174374919100605,32.125999450683594,,-1
2021-12-03,30.69300079345703,-1.0,-0.045631012620450516,,,0
2021-12-06,30.03700065612793,1.0,-0.021604664507621833,,30.03700065612793,1
2021-12-07,32.426998138427734,-1.0,0.0765613747853891,32.426998138427734,,-1
2021-12-08,31.826000213623047,-1.0,-0.018707779193869865,,,0
2021-12-09,30.489999771118164,-1.0,-0.042884819006830395,,,0
2021-12-10,30.197999954223633,-1.0,-0.009623057986975847,,,0
2021-12-13,28.160999298095703,1.0,-0.06983767840813328,,28.160999298095703,1
2021-12-14,28.336999893188477,1.0,0.006230350346331341,,,0
2021-12-15,30.458999633789062,-1.0,0.07221313751951526,30.458999633789062,,-1
2021-12-16,28.386999130249023,-1.0,-0.07045024171279106,,,0
2021-12-17,27.801000595092773,-1.0,-0.020859250573217417,,,0
2021-12-20,27.7189998626709,1.0,-0.0029539189975320147,,27.7189998626709,1
2021-12-21,29.075000762939453,1.0,0.0477606309645451,,,0
2021-12-22,29.399999618530273,1.0,0.011115936724353345,,,0
2021-12-23,29.639999389648438,1.0,0.008130118466252778,,,0
2021-12-27,30.94499969482422,-1.0,0.04308664549371993,30.94499969482422,,-1
2021-12-28,30.32200050354004,-1.0,-0.020337887063632404,,,0
2021-12-29,30.000999450683594,-1.0,-0.010642842135806626,,,0
2021-12-30,29.586000442504883,-1.0,-0.01392940470340145,,,0
2021-12-31,29.410999298095703,1.0,-0.005932561264004396,,29.410999298095703,1
2022-01-03,30.121000289916992,-1.0,0.02385388237425141,30.121000289916992,,-1
2022-01-04,29.290000915527344,-1.0,-0.02797642043987773,,,0
2022-01-05,27.604000091552734,1.0,-0.05928549902197395,,27.604000091552734,1
2022-01-06,28.17799949645996,-1.0,0.020580820686111178,28.17799949645996,,-1
2022-01-07,27.246999740600586,1.0,-0.03359809997581361,,27.246999740600586,1
2022-01-10,27.399999618530273,1.0,0.00559958568647121,,,0
2022-01-11,27.816999435424805,1.0,0.015104324823602439,,,0
2022-01-12,27.999000549316406,-1.0,0.006521490575488862,27.999000549316406,,-1
2022-01-13,26.575000762939453,-1.0,-0.052197861933935295,,,0
2022-01-14,26.941999435424805,-1.0,0.013715433384241178,,,0
2022-01-18,25.902999877929688,-1.0,-0.039327598920230036,,,0
2022-01-19,25.066999435424805,-1.0,-0.03280656985197703,,,0
2022-01-20,24.149999618530273,-1.0,-0.037267853246227854,,,0
2022-01-21,23.374000549316406,-1.0,-0.032660047290596204,,,0
2022-01-24,23.371999740600586,-1.0,-8.560341867258537e-05,,,0
2022-01-25,22.323999404907227,1.0,-0.04587640732436348,,22.323999404907227,1
2022-01-26,22.77199935913086,-1.0,0.019869376676876684,22.77199935913086,,-1
2022-01-27,21.944000244140625,1.0,-0.03703791818505504,,21.944000244140625,1
2022-01-28,22.84000015258789,1.0,0.04001962670761735,,,0
2022-01-31,24.486000061035156,1.0,0.06958813667583863,,,0
2022-02-01,24.63800048828125,1.0,0.006188458213620971,,,0
2022-02-02,25.242000579833984,-1.0,0.024219310449438723,25.242000579833984,,-1
2022-02-03,23.947999954223633,1.0,-0.05262448565582321,,23.947999954223633,1
2022-02-04,24.319000244140625,1.0,0.015373136719002586,,,0
2022-02-07,24.72800064086914,1.0,0.01667828287593675,,,0
2022-02-08,25.107999801635742,1.0,0.015250281808290304,,,0
2022-02-09,26.704999923706055,-1.0,0.06166429837997259,26.704999923706055,,-1
2022-02-10,25.823999404907227,-1.0,-0.03354654189145436,,,0
2022-02-11,23.948999404907227,1.0,-0.07537772455992682,,23.948999404907227,1
2022-02-14,24.267000198364258,1.0,0.013190866394727855,,,0
2022-02-15,26.4950008392334,1.0,0.08783865674172198,,,0
2022-02-16,26.51099967956543,-1.0,0.0006036614972372911,26.51099967956543,,-1
2022-02-17,24.506999969482422,-1.0,-0.07860093933454136,,,0
2022-02-18,23.642000198364258,-1.0,-0.035933990064063934,,,0
2022-02-22,23.389999389648438,-1.0,-0.010716245216982724,,,0
2022-02-23,22.386999130249023,1.0,-0.0438281601065079,,22.386999130249023,1
2022-02-24,23.74799919128418,1.0,0.05901788795934049,,,0
2022-02-25,24.156999588012695,1.0,0.017075893762238958,,,0
2022-02-28,24.385000228881836,-1.0,0.009394022431582036,24.385000228881836,,-1
2022-03-01,23.476999282836914,1.0,-0.03794701061229415,,23.476999282836914,1
2022-03-02,24.219999313354492,-1.0,0.03115752183869954,24.219999313354492,,-1
2022-03-03,23.714000701904297,-1.0,-0.021113089139985598,,,0
2022-03-04,22.93600082397461,-1.0,-0.03335785612859281,,,0
2022-03-07,21.351999282836914,1.0,-0.07156238599142423,,21.351999282836914,1
2022-03-08,21.513999938964844,1.0,0.007558504658224627,,,0
2022-03-09,23.013999938964844,-1.0,0.0673988405763622,23.013999938964844,,-1
2022-03-10,22.658000946044922,-1.0,-0.015589691544642346,,,0
2022-03-11,22.100000381469727,-1.0,-0.02493540641975584,,,0
2022-03-14,21.329999923706055,1.0,-0.03546309687835894,,21.329999923706055,1
2022-03-15,22.972999572753906,1.0,0.07420506580586288,,,0
2022-03-16,24.496000289916992,1.0,0.06419025603832236,,,0
2022-03-17,24.766000747680664,1.0,0.010961924232102679,,,0
2022-03-18,26.452999114990234,1.0,0.06589776498402322,,,0
2022-03-21,26.733999252319336,-1.0,0.01056659561514094,26.733999252319336,,-1
2022-03-22,26.52400016784668,-1.0,-0.007886145747146696,,,0
2022-03-23,25.634000778198242,1.0,-0.034130364169045704,,25.634000778198242,1
2022-03-24,28.149999618530273,-1.0,0.09362771536869549,28.149999618530273,,-1
2022-03-25,27.691999435424805,1.0,-0.016403798606262187,,27.691999435424805,1
2022-03-28,28.2189998626709,1.0,0.0188519626410494,,,0
2022-03-29,28.6560001373291,-1.0,0.015367345041525161,28.6560001373291,,-1
2022-03-30,27.690000534057617,-1.0,-0.03429149364079767,,,0
2022-03-31,27.285999298095703,-1.0,-0.014697632053181343,,,0
2022-04-01,26.711999893188477,1.0,-0.021260825773991267,,26.711999893188477,1
2022-04-04,27.360000610351562,-1.0,0.023969216419801598,27.360000610351562,,-1
2022-04-05,25.930999755859375,-1.0,-0.05364296030228309,,,0
2022-04-06,24.406999588012695,-1.0,-0.060569195238766166,,,0
2022-04-07,24.20800018310547,-1.0,-0.008186794911630027,,,0
2022-04-08,23.118999481201172,-1.0,-0.046028396776607264,,,0
2022-04-11,21.91699981689453,-1.0,-0.053392184788147216,,,0
2022-04-12,21.503999710083008,1.0,-0.01902363218635084,,21.503999710083008,1
2022-04-13,22.202999114990234,-1.0,0.031988424164783945,22.202999114990234,,-1
2022-04-14,21.257999420166016,1.0,-0.04349410718816693,,21.257999420166016,1
2022-04-18,21.783000946044922,1.0,0.024396624661289282,,,0
2022-04-19,22.197999954223633,-1.0,0.018872300170961195,22.197999954223633,,-1
2022-04-20,21.48200035095215,-1.0,-0.03278680115471511,,,0
2022-04-21,20.183000564575195,-1.0,-0.06237469762209826,,,0
2022-04-22,19.514999389648438,1.0,-0.033657324534233986,,19.514999389648438,1
2022-04-25,19.902000427246094,-1.0,0.019636881303909396,19.902000427246094,,-1
2022-04-26,18.788000106811523,-1.0,-0.057601876810624154,,,0
2022-04-27,18.415000915527344,1.0,-0.020052774236422845,,18.415000915527344,1
2022-04-28,19.781999588012695,-1.0,0.07160681287785751,19.781999588012695,,-1
2022-04-29,18.547000885009766,1.0,-0.06446431386698895,,18.547000885009766,1
2022-05-02,19.533000946044922,1.0,0.051797292731706746,,,0
2022-05-03,19.601999282836914,1.0,0.0035261739047734533,,,0
2022-05-04,20.333999633789062,-1.0,0.03666277858241824,20.333999633789062,,-1
2022-05-05,18.8439998626709,-1.0,-0.07609979029307418,,,0
2022-05-06,18.674999237060547,-1.0,-0.009008863384749564,,,0
2022-05-09,16.950000762939453,1.0,-0.09691781132772644,,16.950000762939453,1
2022-05-10,17.594999313354492,-1.0,0.0373468529108764,17.594999313354492,,-1
2022-05-11,16.6299991607666,-1.0,-0.056406489008703715,,,0
2022-05-12,16.174999237060547,1.0,-0.02774144952066276,,16.174999237060547,1
2022-05-13,17.70599937438965,-1.0,0.09043673663647107,17.70599937438965,,-1
2022-05-16,17.263999938964844,1.0,-0.02528012487523831,,17.263999938964844,1
2022-05-17,18.177000045776367,-1.0,0.05153365616895105,18.177000045776367,,-1
2022-05-18,16.937999725341797,-1.0,-0.07059745886542593,,,0
2022-05-19,17.124000549316406,-1.0,0.010921418077539387,,,0
2022-05-20,16.694000244140625,-1.0,-0.025431632308444627,,,0
2022-05-23,16.898000717163086,-1.0,0.01214592611836208,,,0
2022-05-24,16.15399932861328,1.0,-0.04502765871289575,,16.15399932861328,1
2022-05-25,16.975000381469727,1.0,0.049574040458738394,,,0
2022-05-26,17.85099983215332,1.0,0.050317823745563595,,,0
2022-05-27,18.81100082397461,-1.0,0.05238232925092351,18.81100082397461,,-1
2022-05-31,18.672000885009766,-1.0,-0.007416725971795631,,,0
2022-06-01,18.31999969482422,1.0,-0.01903178035397691,,18.31999969482422,1
2022-06-02,19.591999053955078,-1.0,0.06712792877464091,19.591999053955078,,-1
2022-06-03,18.719999313354492,-1.0,-0.045528836992894395,,,0
2022-06-06,18.785999298095703,-1.0,0.0035194398395004484,,,0
2022-06-07,18.926000595092773,-1.0,0.007424795320010992,,,0
2022-06-08,18.648000717163086,-1.0,-0.014797729337811252,,,0
2022-06-09,18.04800033569336,-1.0,-0.03270404627568494,,,0
2022-06-10,16.974000930786133,-1.0,-0.061352077532203286,,,0
2022-06-13,15.647000312805176,1.0,-0.08140359107217256,,15.647000312805176,1
2022-06-14,15.836000442504883,1.0,0.012006631875550943,,,0
2022-06-15,16.527000427246094,-1.0,0.042709575823234855,16.527000427246094,,-1
2022-06-16,15.60099983215332,1.0,-0.05766042900368972,,15.60099983215332,1
2022-06-17,15.880000114440918,1.0,0.01772545901919711,,,0
2022-06-21,16.56599998474121,1.0,0.04229193822938514,,,0
2022-06-22,16.360000610351562,1.0,-0.012513032772828609,,,0
2022-06-23,16.225000381469727,1.0,-0.008286082380768363,,,0
2022-06-24,17.125999450683594,-1.0,0.05404445842761781,17.125999450683594,,-1
2022-06-27,16.868999481201172,-1.0,-0.015120157305397681,,,0
2022-06-28,15.982000350952148,-1.0,-0.054014476312120425,,,0
2022-06-29,15.541999816894531,-1.0,-0.02791708590576628,,,0
2022-06-30,15.159000396728516,-1.0,-0.024951583856683644,,,0
2022-07-01,14.52299976348877,1.0,-0.04286085780865498,,14.52299976348877,1
2022-07-05,14.96399974822998,1.0,0.02991371632047214,,,0
2022-07-06,15.130000114440918,1.0,0.011032235703254317,,,0
2022-07-07,15.857999801635742,-1.0,0.04699455697731972,15.857999801635742,,-1
2022-07-08,15.838000297546387,-1.0,-0.0012619577663387604,,,0
2022-07-11,15.152000427246094,-1.0,-0.04427956993402479,,,0
2022-07-12,15.081999778747559,1.0,-0.004630599530573676,,15.081999778747559,1
2022-07-13,15.163999557495117,1.0,0.005422203362322769,,,0
2022-07-14,15.371999740600586,1.0,0.01362348735498711,,,0
2022-07-15,15.76200008392334,1.0,0.02505432942806904,,,0
2022-07-18,16.10099983215332,1.0,0.021279386182322144,,,0
2022-07-19,16.992000579833984,1.0,0.05386130774527821,,,0
2022-07-20,17.80699920654297,1.0,0.04684891467699418,,,0
2022-07-21,18.049999237060547,-1.0,0.01355404865031354,18.049999237060547,,-1
2022-07-22,17.319000244140625,-1.0,-0.041341463667176254,,,0
2022-07-25,17.02400016784668,-1.0,-0.01718005582495031,,,0
2022-07-26,16.533000946044922,1.0,-0.029265682227829794,,16.533000946044922,1
2022-07-27,17.790000915527344,1.0,0.07327811234995577,,,0
2022-07-28,17.983999252319336,1.0,0.010845878995734897,,,0
2022-07-29,18.163000106811523,1.0,0.009904131511517056,,,0
2022-08-01,18.44099998474121,1.0,0.015189882117517131,,,0
2022-08-02,18.525999069213867,1.0,0.004598654824137294,,,0
2022-08-03,18.89299964904785,1.0,0.019616363925722982,,,0
2022-08-04,19.21500015258789,-1.0,0.01689976744248522,19.21500015258789,,-1
2022-08-05,18.98900032043457,-1.0,-0.011831350939862666,,,0
2022-08-08,17.792999267578125,-1.0,-0.06505480065681238,,,0
2022-08-09,17.086000442504883,1.0,-0.040545639733105446,,17.086000442504883,1
2022-08-10,18.097000122070312,1.0,0.057486744795289514,,,0
2022-08-11,17.941999435424805,1.0,-0.008601883752988176,,,0
2022-08-12,18.708999633789062,1.0,0.04186037025881948,,,0
2022-08-15,19.031999588012695,-1.0,0.017117079424342724,19.031999588012695,,-1
2022-08-16,18.878999710083008,-1.0,-0.00807157349725242,,,0
2022-08-17,18.334999084472656,1.0,-0.029238426266347456,,18.334999084472656,1
2022-08-18,18.773000717163086,-1.0,0.023607953954089104,18.773000717163086,,-1
2022-08-19,17.849000930786133,-1.0,-0.05047216914888912,,,0
2022-08-22,17.034000396728516,1.0,-0.04673616638589266,,17.034000396728516,1
2022-08-23,17.180999755859375,1.0,0.008592737860630896,,,0
2022-08-24,17.222000122070312,1.0,0.00238353549210802,,,0
2022-08-25,17.913000106811523,-1.0,0.03933906883374023,17.913000106811523,,-1
2022-08-26,16.260000228881836,-1.0,-0.09681859399972066,,,0
2022-08-29,15.800999641418457,-1.0,-0.02863491172027444,,,0
2022-08-30,15.468000411987305,-1.0,-0.021299806095899248,,,0
2022-08-31,15.093999862670898,-1.0,-0.02447609561544546,,,0
2022-09-01,13.937000274658203,-1.0,-0.07975011091992147,,,0
2022-09-02,13.647000312805176,-1.0,-0.021027453667353303,,,0
2022-09-06,13.46500015258789,1.0,-0.013426002581395535,,13.46500015258789,1
2022-09-07,13.71399974822998,1.0,0.018323452907810945,,,0
2022-09-08,13.989999771118164,1.0,0.019925581813441662,,,0
2022-09-09,14.38700008392334,1.0,0.027982254571170803,,,0
2022-09-12,14.505000114440918,-1.0,0.00816839857495185,14.505000114440918,,-1
2022-09-13,13.130999565124512,-1.0,-0.09951761170448718,,,0
2022-09-14,13.128000259399414,-1.0,-0.00022844021159857455,,,0
2022-09-15,12.928999900817871,1.0,-0.015274530945913444,,12.928999900817871,1
2022-09-16,13.197999954223633,1.0,0.02059245689167319,,,0
2022-09-19,13.381999969482422,-1.0,0.013845218587332933,13.381999969482422,,-1
2022-09-20,13.175999641418457,-1.0,-0.015513552419541577,,,0
2022-09-21,13.26099967956543,-1.0,0.006430406871191835,,,0
2022-09-22,12.560999870300293,-1.0,-0.05423060715225266,,,0
2022-09-23,12.515999794006348,-1.0,-0.0035889560313180336,,,0
2022-09-26,12.227999687194824,1.0,-0.02327943090068035,,12.227999687194824,1
2022-09-27,12.413000106811523,1.0,0.015015940691092208,,,0
2022-09-28,12.736000061035156,-1.0,0.025688314755738264,12.736000061035156,,-1
2022-09-29,12.220000267028809,-1.0,-0.04135865829912679,,,0
2022-09-30,12.138999938964844,1.0,-0.006650570707588858,,12.138999938964844,1
2022-10-03,12.51200008392334,1.0,0.030264785622738422,,,0
2022-10-04,13.166999816894531,1.0,0.051025494957430834,,,0
2022-10-05,13.208999633789062,-1.0,0.003184702249562057,13.208999633789062,,-1
2022-10-06,13.130000114440918,-1.0,-0.00599869068668381,,,0
2022-10-07,12.076000213623047,-1.0,-0.08367966749621555,,,0
2022-10-10,11.670000076293945,-1.0,-0.03419857669839911,,,0
2022-10-11,11.586000442504883,-1.0,-0.0072239419685783055,,,0
2022-10-12,11.5,1.0,-0.007450475498295036,,11.5,1
2022-10-13,11.960000038146973,-1.0,0.0392207163428276,11.960000038146973,,-1
2022-10-14,11.22700023651123,1.0,-0.06324613916910035,,11.22700023651123,1
2022-10-17,11.887999534606934,1.0,0.05720783628433285,,,0
2022-10-18,11.967000007629395,1.0,0.006623413401650943,,,0
2022-10-19,12.050999641418457,1.0,0.0069947520610040585,,,0
2022-10-20,12.194000244140625,1.0,0.01179643321707801,,,0
2022-10-21,12.465999603271484,1.0,0.022060859054816175,,,0
2022-10-24,12.598999977111816,1.0,0.010612537350012502,,,0
2022-10-25,13.26099967956543,1.0,0.05120992861995497,,,0
2022-10-26,12.895999908447266,1.0,-0.027910193866820997,,,0
2022-10-27,13.175999641418457,1.0,0.021479786995629094,,,0
2022-10-28,13.833999633789062,-1.0,0.04873233804599947,13.833999633789062,,-1
2022-10-31,13.496999740600586,-1.0,-0.024661884398486173,,,0
2022-11-01,13.543000221252441,-1.0,0.003402405702165034,,,0
2022-11-02,13.218999862670898,1.0,-0.02421464680177117,,13.218999862670898,1
2022-11-03,13.420999526977539,1.0,0.015165430962223005,,,0
2022-11-04,14.156000137329102,1.0,0.05331796301362092,,,0
2022-11-07,14.300999641418457,1.0,0.010190867632578806,,,0
2022-11-08,14.60200023651123,-1.0,0.020829082014155315,14.60200023651123,,-1
2022-11-09,13.776000022888184,1.0,-0.05823057248424598,,13.776000022888184,1
2022-11-10,15.75,1.0,0.1339124159248136,,,0
2022-11-11,16.32699966430664,1.0,0.035979793311757956,,,0
2022-11-14,16.295000076293945,1.0,-0.001961841611828828,,,0
2022-11-15,16.666000366210938,-1.0,0.02251242096197872,16.666000366210938,,-1
2022-11-16,15.90999984741211,-1.0,-0.04642290517454537,,,0
2022-11-17,15.677000045776367,-1.0,-0.014753159752640835,,,0
2022-11-18,15.409000396728516,-1.0,-0.017242892960102625,,,0
2022-11-21,15.317000389099121,1.0,-0.005988431960755132,,15.317000389099121,1
2022-11-22,16.038000106811523,1.0,0.04599756495923385,,,0
2022-11-23,16.518999099731445,-1.0,0.029550266029288137,16.518999099731445,,-1
2022-11-25,16.270000457763672,-1.0,-0.015188229707637965,,,0
2022-11-28,15.82699966430664,-1.0,-0.027605628225413997,,,0
2022-11-29,15.638999938964844,1.0,-0.011949530589650571,,15.638999938964844,1
2022-11-30,16.92300033569336,1.0,0.07890587271113907,,,0
2022-12-01,17.135000228881836,-1.0,0.012449505421670124,17.135000228881836,,-1
2022-12-02,16.875999450683594,-1.0,-0.015230706972197465,,,0
2022-12-05,16.610000610351562,-1.0,-0.01588750134070421,,,0
2022-12-06,15.987000465393066,1.0,-0.03822903927775948,,15.987000465393066,1
2022-12-07,16.1200008392334,1.0,0.008284868046632508,,,0
2022-12-08,17.16900062561035,1.0,0.06304467939333674,,,0
2022-12-09,17.000999450683594,1.0,-0.009833334988680734,,,0
2022-12-12,17.53499984741211,1.0,0.030926741345474917,,,0
2022-12-13,18.07200050354004,-1.0,0.03016493213845918,18.07200050354004,,-1
2022-12-14,17.673999786376953,-1.0,-0.02226918601973721,,,0
2022-12-15,16.95199966430664,-1.0,-0.04170881984554284,,,0
2022-12-16,16.570999145507812,-1.0,-0.02273167308127824,,,0
2022-12-19,16.253999710083008,-1.0,-0.0193151135877803,,,0
2022-12-20,16.084999084472656,1.0,-0.010451910721451374,,16.084999084472656,1
2022-12-21,16.500999450683594,-1.0,0.025533848067875117,16.500999450683594,,-1
2022-12-22,15.33899974822998,-1.0,-0.07302236348852766,,,0
2022-12-23,15.206000328063965,-1.0,-0.00870847997136983,,,0
2022-12-27,14.121000289916992,-1.0,-0.07402703676285842,,,0
2022-12-28,14.03600025177002,1.0,-0.006037595959609087,,14.03600025177002,1
2022-12-29,14.602999687194824,1.0,0.03960148997930725,,,0
2022-12-30,14.61400032043457,1.0,0.0007530296578501241,,,0
2023-01-03,14.3149995803833,1.0,-0.020672086058572937,,,0
2023-01-04,14.74899959564209,-1.0,0.02986734722440986,14.74899959564209,,-1
2023-01-05,14.265000343322754,1.0,-0.033366247728456984,,14.265000343322754,1
2023-01-06,14.859000205993652,1.0,0.04079674740448115,,,0
2023-01-09,15.628000259399414,1.0,0.050458437653764884,,,0
2023-01-10,15.909000396728516,1.0,0.017820817969266232,,,0
2023-01-11,16.000999450683594,1.0,0.005766174196141473,,,0
2023-01-12,16.51099967956543,1.0,0.031375620085749165,,,0
2023-01-13,16.89900016784668,1.0,0.02322765247067393,,,0
2023-01-17,17.70199966430664,-1.0,0.04642315007007071,17.70199966430664,,-1
2023-01-18,17.37700080871582,-1.0,-0.018530069303546705,,,0
2023-01-19,16.764999389648438,1.0,-0.03585419576766004,,16.764999389648438,1
2023-01-20,17.839000701904297,1.0,0.06209376760385198,,,0
2023-01-23,19.19300079345703,1.0,0.07315855944895293,,,0
2023-01-24,19.264999389648438,1.0,0.0037442758315334493,,,0
2023-01-25,19.322999954223633,1.0,0.0030061474676211053,,,0
2023-01-26,19.802000045776367,1.0,0.024486851148173124,,,0
2023-01-27,20.364999771118164,-1.0,0.0280347848493683,20.364999771118164,,-1
2023-01-30,19.16200065612793,1.0,-0.06088854439161597,,19.16200065612793,1
2023-01-31,19.53700065612793,1.0,0.019380951723581338,,,0
2023-02-01,20.94300079345703,1.0,0.06949436234951549,,,0
2023-02-02,21.708999633789062,-1.0,0.03592240469465814,21.708999633789062,,-1
2023-02-03,21.100000381469727,-1.0,-0.028453845676379867,,,0
2023-02-06,21.089000701904297,1.0,-0.0005214477485699791,,21.089000701904297,1
2023-02-07,22.17300033569336,1.0,0.05012373679801028,,,0
2023-02-08,22.204999923706055,1.0,0.0014421376975802666,,,0
2023-02-09,22.336999893188477,-1.0,0.0059270062614239965,22.336999893188477,,-1
2023-02-10,21.264999389648438,1.0,-0.04918199156616901,,21.264999389648438,1
2023-02-13,21.788000106811523,1.0,0.024296864420307342,,,0
2023-02-14,22.97100067138672,-1.0,0.052873215602937104,22.97100067138672,,-1
2023-02-15,22.763999938964844,-1.0,-0.00905224196701129,,,0
2023-02-16,22.00200080871582,-1.0,-0.03404694298595168,,,0
2023-02-17,21.38800048828125,-1.0,-0.02830335515754444,,,0
2023-02-21,20.655000686645508,1.0,-0.034872585823890904,,20.655000686645508,1
2023-02-22,20.753999710083008,1.0,0.0047815311215996656,,,0
2023-02-23,23.663999557495117,-1.0,0.13121590205507125,23.663999557495117,,-1
2023-02-24,23.285999298095703,-1.0,-0.01610259579688308,,,0
2023-02-27,23.500999450683594,-1.0,0.009190658590005145,,,0
2023-02-28,23.215999603271484,-1.0,-0.012201271008819365,,,0
2023-03-01,22.697999954223633,1.0,-0.02256486619106063,,22.697999954223633,1
2023-03-02,23.31399917602539,1.0,0.02677719029296915,,,0
2023-03-03,23.889999389648438,-1.0,0.02440593263414706,23.889999389648438,,-1
2023-03-06,23.554000854492188,-1.0,-0.01416424209194232,,,0
2023-03-07,23.288000106811523,1.0,-0.011357482667493755,,23.288000106811523,1
2023-03-08,24.180999755859375,-1.0,0.037628979698207374,24.180999755859375,,-1
2023-03-09,23.43600082397461,-1.0,-0.03129385388703557,,,0
2023-03-10,22.96500015258789,1.0,-0.020302012418917815,,22.96500015258789,1
2023-03-13,22.965999603271484,1.0,4.3519657271245976e-05,,,0
2023-03-14,24.062999725341797,1.0,0.04666053555937232,,,0
2023-03-15,24.22800064086914,1.0,0.006833635931523843,,,0
2023-03-16,25.541000366210938,1.0,0.05277600287356863,,,0
2023-03-17,25.725000381469727,1.0,0.007178278105008585,,,0
2023-03-20,25.899999618530273,1.0,0.006779657428062751,,,0
2023-03-21,26.198999404907227,1.0,0.011478265408442512,,,0
2023-03-22,26.468000411987305,1.0,0.010215252329925942,,,0
2023-03-23,27.19099998474121,-1.0,0.026949563918896007,27.19099998474121,,-1
2023-03-24,26.77899932861328,-1.0,-0.015268062439239333,,,0
2023-03-27,26.5310001373291,-1.0,-0.009304107401968255,,,0
2023-03-28,26.40999984741211,1.0,-0.004571145261603305,,26.40999984741211,1
2023-03-29,26.983999252319336,1.0,0.021501349519667663,,,0
2023-03-30,27.382999420166016,1.0,0.014678291660528416,,,0
2023-03-31,27.777000427246094,1.0,0.01428599380372868,,,0
2023-04-03,27.96500015258789,-1.0,0.0067453782146296125,27.96500015258789,,-1
2023-04-04,27.452999114990234,-1.0,-0.01847831436585871,,,0
